ranking,target_season,target_week,season,week,game_id,posteam,defteam,player_id,player_name_pbp,opportunities,rush_attempts_pbp,targets_pbp,red_zone_opps,inside10_opps,inside5_opps,goal_line_rushes,red_zone_targets,end_zone_targets,receiving_opps,rush_tds,receiving_tds_x,player_epa,air_yards_pbp,qb_designed_rushes,td_count,scored_td,snap_player_name,snap_position,snap_team,snap_opponent,offense_snaps,offense_pct,player_name,position,team,opponent_team,carries,targets,target_share,air_yards_share,wopr,rushing_tds,receiving_tds_y,receptions,receiving_yards,rushing_yards,fantasy_points,pacr,racr,is_forward,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,roster_status,depth_rank,receiving_tds,snap_share,routes_run_proxy,route_participation,opponent_team_sch,spread,game_total,home_away,team_implied_total,dynamic_kickoff_era,touchback_35_era,both_teams_overtime_era,games_prior,rush_attempts_share,targets_share,red_zone_opps_share,inside10_opps_share,inside5_opps_share,goal_line_rushes_share,end_zone_targets_share,receiving_opps_share,player_epa_per_opp,targets_per_route,red_zone_target_share,qb_inside5_rush_share,qb_designed_rush_share,snap_share_ewm,route_participation_ewm,rush_share_ewm,target_share_ewm,red_zone_opp_share_ewm,inside10_opp_share_ewm,inside5_opp_share_ewm,goal_line_rush_share_ewm,end_zone_target_share_ewm,receiving_opp_share_ewm,player_epa_per_opp_ewm,targets_per_route_ewm,air_yards_share_ewm,red_zone_target_share_ewm,qb_inside5_rush_share_ewm,qb_designed_rush_share_ewm,role_stability,previous_team,new_team_flag,current_team_games,rookie_season,draft_year,draft_round,draft_pick,college_name,rookie_flag,team_epa_per_play_prior,team_success_rate_prior,team_red_zone_pass_rate_prior,team_seconds_per_play_prior,def_epa_allowed_prior,def_success_allowed_prior,def_red_zone_td_rate_prior,league_offensive_tds_prior,league_drives_prior,league_red_zone_trips_prior,league_plays_prior,league_start_field_position_prior,def_man_rate,def_two_high_rate,def_blitz_rate,coverage_matchup_score,position_group_model,model_probability,model_group,confidence,raw_model_probability,ranking_score,name_key,ranking_cutoff_date,scrape_date,expert_rank_percentile,ecr,nfl_game_id,kickoff,role_score,high_value_role_score,recent_opportunities,model_note,generated_at_utc,planned_snapshot_utc,actual_snapshot_utc,snapshot_status
17,2026,1,2026,1,2026_01_PIT,PIT,ATL,00-0037228,Jaylen Warren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Jaylen Warren,RB,PIT,ATL,,,,0.0,,,,,,,,,,True,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225.0,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447.0,15984,98692,WarrJa01,23479,8228,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f3txbqdarbabqtq4sx98",,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022.0,2022.0,,,ACT,3.0,0.0,0.0,0.0,0.0,ATL,3.0,42.5,home,22.75,1,1,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4552507116576359,0.4552507116576359,0.5239053482102505,0.0845249289372408,0.2907214409167245,0.3227160783379699,0.24881179607025,0.2992989817366419,0.0005226157580748,0.0845249289372408,0.0485823213752306,0.1806864231788759,-0.0497539579859993,0.1044512557906919,0.0,0.5443887496382495,0.8429982930843148,PIT,0,64,2022.0,,,,Oklahoma State,0,0.012770840250767,0.4323008268602843,0.5459498791542136,62.0054337508412,-0.0129552133455891,0.4411655123197641,0.1904800417475308,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.4258396622046898,RB,85.05444623215591,0.4258396622046898,0.4258396622046898,jaylenwarren,2026-07-14,,,,2026_01_ATL_PIT,2026-09-13 17:00:00+00:00,0.3545603296017091,0.2874164384416481,0.5239053482102505,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
18,2026,1,2026,1,2026_01_LA,LA,SF,00-0037840,Kyren Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Kyren Williams,RB,LA,SF,,,,0.0,,,,,,,,,,True,RB,23.0,ACT,Kyren Williams,Kyren,Williams,2000-08-26,69.0,199.0,Notre Dame,00-0037840,4430737,19d44771-8f1d-4127-9b7d-230da137f15d,34120.0,15807,97118,WillKy02,23212,8150,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smsyrjrwy0lf0hu9hkvg",,REG,A01,Kyren,WIL415359,54629,32005749-4c41-5359-809b-caeaa1db84d0,2022.0,2022.0,LAR,164.0,ACT,2.0,0.0,0.0,0.0,0.0,SF,3.0,48.5,home,25.75,1,1,1,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637288159171998,0.6637288159171998,0.5456012671337518,0.082392644078886,0.3078467619394276,0.2784213401139133,0.2846634926183411,0.4226202170377111,0.0004894031467634,0.082392644078886,0.0379764205066514,0.1235930954632632,0.0218605456502734,0.0584950928407423,0.0,0.5549330050539716,0.7543271407467279,LA,0,53,2022.0,2022.0,5.0,164.0,Notre Dame,0,0.1106104212015036,0.5024078865731981,0.5830131469837353,56.70908765919512,0.053136262859068,0.4778033073800487,0.1939605329311211,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.4214345061101781,RB,82.26130493352191,0.4214345061101781,0.4214345061101781,kyrenwilliams,2026-07-14,,,,2026_01_SF_LA,2026-09-11 00:35:00+00:00,0.4305742423766125,0.2903105315572273,0.5456012671337518,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-10T00:35:00+00:00,,provisional
19,2026,1,2026,1,2026_01_DAL,DAL,NYG,00-0036997,Javonte Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Javonte Williams,RB,DAL,NYG,,,,0.0,,,,,,,,,,True,RB,33.0,ACT,Javonte Williams,Javonte,Williams,2000-04-25,70.0,220.0,North Carolina,00-0036997,4361579,889dcdc5-3d88-45df-9677-5ad7ff87c011,33423.0,15306,77803,WillJa10,22558,7588,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwzske22c4wrlf27qrih",,REG,A01,Javonte,WIL351486,53464,32005749-4c35-1486-bb3e-8b9e35992111,2021.0,2021.0,DEN,35.0,ACT,1.0,0.0,0.0,0.0,0.0,NYG,2.5,48.5,away,25.5,1,1,1,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938715155708629,0.5938715155708629,0.5179081127449806,0.0738809386696653,0.3427785565276727,0.3376811059249932,0.440670402427096,0.5278538281419491,0.0236555086896712,0.0738809386696653,-0.0077896595114565,0.1303955888960564,-0.0122078894981748,0.0680822873218431,0.0,0.5553886408417317,0.8066615506965744,DAL,0,16,2021.0,2021.0,2.0,35.0,North Carolina,0,0.0845042809547004,0.4599330891922342,0.5420687155981274,54.39295992175964,0.0671802210381894,0.4588735983534784,0.2665388962602584,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.41656290597041,RB,83.9098388469421,0.41656290597041,0.41656290597041,javontewilliams,2026-07-14,,,,2026_01_DAL_NYG,2026-09-14 00:20:00+00:00,0.3952201889951696,0.3737100216265873,0.5179081127449806,Strong goal-line/red-zone role,2026-07-15T04:45:07.380027+00:00,2026-09-13T00:20:00+00:00,,provisional
20,2026,1,2026,1,2026_01_SEA,SEA,NE,00-0039165,Zach Charbonnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Zach Charbonnet,RB,SEA,NE,,,,0.0,,,,,,,,,,True,RB,26.0,ACT,Zach Charbonnet,Zach,Charbonnet,2001-01-08,73.0,220.0,UCLA; Michigan,00-0039165,4426385,7d7f1628-85a7-4633-9ffe-d82fc2761b00,40075.0,16897,97630,CharZa00,23173,9753,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqbzg5e8pdltbnb7hc8p",,REG,A01,Zach,CHA548773,55917,32004348-4154-8773-f098-b6f992d916a2,2023.0,2023.0,SEA,52.0,ACT,1.0,0.0,0.0,0.0,0.0,NE,3.5,44.5,home,24.0,1,1,1,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971125093858877,0.4971125093858877,0.3920603430514822,0.0738166416429697,0.3861531372727347,0.4563486787403481,0.3228862357766045,0.4774218828508748,0.0,0.0738166416429697,0.0810944778031264,0.1414523840304873,0.0173378099783646,0.0738004873946989,0.0,0.4095152730191131,0.7408224184273788,SEA,0,49,2023.0,2023.0,2.0,52.0,UCLA; Michigan,0,0.0339346646294993,0.458665526202532,0.425107735401853,60.118340913926254,-0.05503497491109,0.4415276744766083,0.2920197127433969,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.4119395170027523,RB,81.83590618046243,0.4119395170027523,0.4119395170027523,zachcharbonnet,2026-07-14,,,,2026_01_NE_SEA,2026-09-10 00:20:00+00:00,0.3209964980267799,0.3884626839298957,0.3920603430514822,Strong goal-line/red-zone role,2026-07-15T04:45:07.380027+00:00,2026-09-09T00:20:00+00:00,,provisional
21,2026,1,2026,1,2026_01_TB,TB,CIN,00-0039361,Bucky Irving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Bucky Irving,RB,TB,CIN,,,,0.0,,,,,,,,,,True,RB,7.0,ACT,Bucky Irving,Mar'Keise,Irving,2002-08-19,70.0,195.0,Oregon; Minnesota,00-0039361,4596448,c5249c6f-bd1b-4352-8228-de2bd499ca0d,40993.0,17784,144970,IrviBu00,24967,11584,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmgpumoxwhvrrkcjuuuw",,REG,A01,Bucky,IRV731762,57246,32004952-5673-1762-cc21-a0207d2553dd,2024.0,2024.0,TB,125.0,ACT,1.0,0.0,0.0,0.0,0.0,CIN,-3.5,50.5,away,23.5,1,1,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767352344612793,0.5767352344612793,0.5729270416037784,0.0983689958430575,0.2857059781294684,0.1703692444386214,0.0397091183505428,0.0625003733221608,0.0,0.0983689958430575,-0.1176752911068139,0.1744311481341401,-0.0201827519202817,0.1088573130513762,0.0,0.6410693754568443,0.7864077669902914,TB,0,27,2024.0,2024.0,4.0,125.0,Oregon; Minnesota,0,-0.0068883834758335,0.4207070696837507,0.5453508909391263,56.52027865757694,0.1097521427236721,0.4650910329290978,0.2195320510840769,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.4103111569938298,RB,83.27184466019418,0.4103111569938298,0.4103111569938298,buckyirving,2026-07-14,,,,2026_01_TB_CIN,2026-09-13 17:00:00+00:00,0.4160104239693717,0.1652614469728775,0.5729270416037784,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
23,2026,1,2026,1,2026_01_MIA,MIA,LV,00-0039040,De'Von Achane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,De'Von Achane,RB,MIA,LV,,,,0.0,,,,,,,,,,True,RB,28.0,ACT,De'Von Achane,Devon,Achane,2001-10-13,69.0,185.0,Texas A&M,00-0039040,4429160,a4ef921b-8767-4b4f-a651-7675c00f9af0,40118.0,16661,124305,AchaDe00,24179,9226,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk1xwio0bryfxo1ylweu",,REG,A01,Devon,ACH103822,55949,32004143-4810-3822-6a71-b10965e0a57a,2023.0,2023.0,MIA,84.0,ACT,1.0,0.0,0.0,0.0,0.0,LV,-3.0,41.5,away,19.25,1,1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720502779557368,0.720502779557368,0.5858895931651702,0.160224110603336,0.2853024792039507,0.1639751237060226,0.1215105136309094,0.1168062345648834,0.0563129752921832,0.160224110603336,0.0959158262021097,0.2156349921164414,0.0152909713693104,0.1342785255048222,0.0,0.6108305030422809,0.7410309598522321,MIA,0,44,2023.0,2023.0,3.0,84.0,Texas A&M,0,-0.0197065950960676,0.4165552416661409,0.5411850760785382,63.42723423896079,-0.0059838577952278,0.4348080484683715,0.1831482896188778,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.397472514673848,RB,81.8424752353453,0.397472514673848,0.397472514673848,devonachane,2026-07-14,,,,2026_01_MIA_LV,2026-09-13 20:25:00+00:00,0.4888721611086247,0.1902627055136275,0.5858895931651702,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
24,2026,1,2026,1,2026_01_NYJ,NYJ,TEN,00-0038120,Breece Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Breece Hall,RB,NYJ,TEN,,,,0.0,,,,,,,,,,True,RB,20.0,ACT,Breece Hall,Breece,Hall,2001-05-31,71.0,220.0,Iowa State,00-0038120,4427366,db1053d7-3343-43a3-9aab-8353f10f1221,33991.0,15810,97636,HallBr03,22526,8155,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",,REG,A01,Breece,HAL189796,54501,32004841-4c18-9796-85f0-25933f010ae8,2022.0,2022.0,NYJ,36.0,ACT,1.0,0.0,0.0,0.0,0.0,TEN,-3.0,39.5,away,18.25,1,1,1,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642229156004102,0.642229156004102,0.5981429786222319,0.089095211379322,0.3206398429294217,0.1885081485673644,0.1170336987899519,0.1511237245788896,0.0143375168251245,0.089095211379322,-0.0684694770095278,0.1450076307867857,-0.026880292732063,0.1237871033667569,0.0,0.6598347758459127,0.8799310627514665,NYJ,0,56,2022.0,2022.0,2.0,36.0,Iowa State,0,-0.1443447747860687,0.3959664055151167,0.505426585349859,59.44083862610698,0.0832505079756987,0.4415397353153085,0.2762931942498506,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3924570459837178,RB,86.21782847667119,0.3924570459837178,0.3924570459837178,breecehall,2026-07-14,,,,2026_01_NYJ_TEN,2026-09-13 17:00:00+00:00,0.4431557820018852,0.2087272300955793,0.5981429786222319,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
25,2026,1,2026,1,2026_01_DEN,DEN,KC,00-0036158,J.K. Dobbins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,J.K. Dobbins,RB,DEN,KC,,,,0.0,,,,,,,,,,True,RB,27.0,ACT,J.K. Dobbins,Jkaylin,Dobbins,1998-12-17,70.0,214.0,Ohio State,00-0036158,4241985,a57b9914-4315-4295-98b4-9b348c52d6a1,32725.0,14418,57366,DobbJK00,21674,6806,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cevotvl3ho5h1mioruyg",,REG,A01,J.K.,DOB207645,52463,3200444f-4220-7645-7ee7-94f57d3eed4f,2020.0,2020.0,BAL,55.0,ACT,1.0,0.0,0.0,0.0,0.0,KC,-2.5,42.5,away,20.0,1,1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219205301918604,0.5219205301918604,0.5721631561492633,0.050683890619799,0.2270000532704952,0.23489257412026,0.1620338088062284,0.3380608632729819,0.0,0.050683890619799,-0.0109566751983588,0.0967886862619031,-0.009648144691488,0.0130353277688357,0.0,0.6055321871324971,0.9074741950447522,DEN,0,10,2020.0,2020.0,2.0,55.0,Ohio State,0,0.0338952704393647,0.4300127768076609,0.5762482185856799,55.70101136984081,-0.0495897994849283,0.4207667870670665,0.1981142121767121,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3922976882479256,RB,87.08543714390967,0.3922976882479256,0.3922976882479256,jkdobbins,2026-07-14,,,,2026_01_DEN_KC,2026-09-15 00:15:00+00:00,0.3815891923203076,0.2079754787323278,0.5721631561492633,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-14T00:15:00+00:00,,provisional
29,2026,1,2026,1,2026_01_MIN,MIN,GB,00-0033293,Aaron Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Aaron Jones,RB,MIN,GB,,,,0.0,,,,,,,,,,True,RB,33.0,ACT,Aaron Jones,Aaron,Jones,1994-12-02,69.0,208.0,Texas-El Paso,00-0033293,3042519,27dd5b6e-ea65-4622-a6b4-460fd144407c,30295.0,11763,11937,JoneAa00,19045,4199,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",,REG,A01,Aaron,JON026624,44995,32004a4f-4e02-6624-33bd-3ba151b7013d,2017.0,2017.0,GB,182.0,ACT,1.0,0.0,0.0,0.0,0.0,GB,-1.5,44.5,home,21.5,1,1,1,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5785987075107644,0.5785987075107644,0.517039529221804,0.1514634002281278,0.3754375885808895,0.2474105804501726,0.1449487588864595,0.2359397830929122,0.0017161687756244,0.1514634002281278,-0.0780740757221442,0.2581650477345762,-0.0210409599799793,0.1642322276882768,0.0,0.5527707943184307,0.8020120960570939,MIN,0,29,2017.0,2017.0,5.0,182.0,Texas-El Paso,0,-0.1420942381538635,0.4135930517140242,0.5868886015944839,63.65927622347955,0.0172495241303911,0.4427622597755885,0.1745236136412607,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3878369549966183,RB,83.76338102579845,0.3878369549966183,0.3878369549966183,aaronjones,2026-07-14,,,,2026_01_GB_MIN,2026-09-13 20:25:00+00:00,0.4157005456535654,0.2559323093058405,0.517039529221804,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
30,2026,1,2026,1,2026_01_CLE,CLE,JAC,00-0040784,Quinshon Judkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Quinshon Judkins,RB,CLE,JAC,,,,0.0,,,,,,,,,,True,RB,10.0,ACT,Quinshon Judkins,Quinshon,Judkins,2003-10-29,72.0,219.0,Ohio State; Mississippi,00-0040784,4685702,268c6ae2-278b-49f8-b7cd-b367944412f3,,18516,157128,JudkQu00,25946,12512,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojtce2im0wp2ltyel0vc",,REG,A01,Quinshon,JUD359919,58241,32004a55-4435-9919-355b-3e0aef2de56d,2025.0,2025.0,CLE,36.0,ACT,1.0,0.0,0.0,0.0,0.0,JAC,-7.5,40.5,away,16.5,1,1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4922006524486503,0.4922006524486503,0.6042397132638859,0.102504687594705,0.3185978328386974,0.353949173514921,0.3602315015308131,0.3898164266239142,0.0,0.102504687594705,-0.2038796107664644,0.227763970916466,-0.0129518851329857,0.0397758961865713,0.0,0.6650140435267541,0.7612448707185628,CLE,0,14,2025.0,2025.0,2.0,36.0,Ohio State; Mississippi,0,-0.1970589907047481,0.3392021456378731,0.503588486676722,59.04895354296341,-0.1220909820345336,0.4020951394245424,0.1694717047658224,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.369591490709532,RB,80.49222714349327,0.369591490709532,0.369591490709532,quinshonjudkins,2026-07-14,,,,2026_01_CLE_JAX,2026-09-13 17:00:00+00:00,0.3996483511024138,0.3442595026281438,0.6042397132638859,Strong goal-line/red-zone role,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
32,2026,1,2026,1,2026_01_BUF,BUF,HOU,00-0037248,James Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,James Cook,RB,BUF,HOU,,,,0.0,,,,,,,,,,True,RB,4.0,ACT,James Cook,James,Cook,1999-09-25,71.0,190.0,Georgia,00-0037248,4379399,ce5de0e5-9f76-42ee-b93a-3ef88af9b0a7,34019.0,15876,83666,CookJa01,23247,8138,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/anjbznqb9i21wzcgrtbs",,REG,A01,James,COO151970,54528,3200434f-4f15-1970-d2e5-e575c819187c,2022.0,2022.0,BUF,63.0,ACT,1.0,0.0,0.0,0.0,0.0,HOU,1.5,45.5,away,23.5,1,1,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016686075718619,0.5016686075718619,0.5156445555415057,0.0796935766216765,0.2724843485157117,0.2332643300658448,0.2572236810610722,0.3657854056455764,0.0004230410702965,0.0796935766216765,0.0759278416519326,0.1370323319746596,0.0122826951215034,0.0256506379334559,0.0,0.5697813775262517,0.6188068772006223,BUF,0,66,2022.0,2022.0,2.0,63.0,Georgia,0,0.117314223426426,0.4763514522204123,0.4220383160011642,56.18599567039684,-0.1402794955007572,0.3773262274746432,0.232017982017982,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3642629038376279,RB,77.9924166318196,0.3642629038376279,0.3642629038376279,jamescook,2026-07-14,,,,2026_01_BUF_HOU,2026-09-13 17:00:00+00:00,0.3656689132450147,0.2543241198808763,0.5156445555415057,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
36,2026,1,2026,1,2026_01_CHI,CHI,CAR,00-0036275,D'Andre Swift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,D'Andre Swift,RB,CHI,CAR,,,,0.0,,,,,,,,,,True,RB,4.0,ACT,D'Andre Swift,D'Andre,Swift,1999-01-14,68.0,204.0,Georgia,00-0036275,4259545,cc4b5f58-a11c-4450-a1df-617ad88336e4,32705.0,14394,57212,SwifDA00,21684,6790,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owpmwzoilitcodc6cmxo",,REG,A01,D'Andre,SWI228476,52443,32005357-4922-8476-53db-e64aaf6e01f5,2020.0,2020.0,DET,35.0,ACT,1.0,0.0,0.0,0.0,0.0,CAR,2.5,44.5,away,23.5,1,1,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5725125061281933,0.572512551905872,0.4775868273133254,0.0801090193066697,0.2350626991383371,0.2870870610371138,0.243147268191181,0.3998631686851334,5.202590846829676e-06,0.0801090193066697,0.0556713647607847,0.1376219815805884,0.0013177640895126,0.0137043467022809,0.0,0.5274196781916559,0.8138466275525555,CHI,0,33,2020.0,2020.0,2.0,35.0,Georgia,0,0.0706037109657889,0.4516387848895337,0.4578016941475327,55.3154227410098,0.0649578879566983,0.4356732556595181,0.1972222222222222,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3542188655363228,RB,84.13616876790549,0.3542188655363228,0.3542188655363228,dandreswift,2026-07-14,,,,2026_01_CHI_CAR,2026-09-13 17:00:00+00:00,0.3767361175827295,0.2550990094555439,0.4775868273133254,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
38,2026,1,2026,1,2026_01_GB,GB,MIN,00-0035700,Josh Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Josh Jacobs,RB,GB,MIN,,,,0.0,,,,,,,,,,True,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220.0,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856.0,13582,45953,JacoJo01,20824,5850,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drtobqw2mk7yw3edjgwo",,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019.0,2019.0,OAK,24.0,ACT,1.0,0.0,0.0,0.0,0.0,MIN,1.5,44.5,away,23.0,1,1,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135174516425002,0.5135174516425002,0.5005492642390506,0.0841276166596691,0.4040082481876847,0.4693040383696094,0.3899664749951247,0.5038950190256325,0.1129509101800575,0.0841276166596691,-0.2043293194606955,0.1639563715011655,-0.0163902833696737,0.1939585333771777,0.0,0.5517303575993769,0.6674246753158624,GB,0,32,2019.0,2019.0,1.0,24.0,Alabama,0,0.1000823907456417,0.4669120505808888,0.4141731677335393,61.18308997082907,-0.12210966855129,0.4018284373299097,0.1435871318224259,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.34909619890192,RB,79.52387727244965,0.34909619890192,0.34909619890192,joshjacobs,2026-07-14,,,,2026_01_GB_MIN,2026-09-13 20:25:00+00:00,0.3660647775137399,0.421092920517473,0.5005492642390506,Strong goal-line/red-zone role,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
