ranking,target_season,target_week,season,week,game_id,posteam,defteam,player_id,player_name_pbp,opportunities,rush_attempts_pbp,targets_pbp,red_zone_opps,inside10_opps,inside5_opps,goal_line_rushes,red_zone_targets,end_zone_targets,receiving_opps,rush_tds,receiving_tds_x,player_epa,air_yards_pbp,qb_designed_rushes,td_count,scored_td,snap_player_name,snap_position,snap_team,snap_opponent,offense_snaps,offense_pct,player_name,position,team,opponent_team,carries,targets,target_share,air_yards_share,wopr,rushing_tds,receiving_tds_y,receptions,receiving_yards,rushing_yards,fantasy_points,pacr,racr,is_forward,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,roster_status,depth_rank,receiving_tds,snap_share,routes_run_proxy,route_participation,opponent_team_sch,spread,game_total,home_away,team_implied_total,dynamic_kickoff_era,touchback_35_era,both_teams_overtime_era,games_prior,rush_attempts_share,targets_share,red_zone_opps_share,inside10_opps_share,inside5_opps_share,goal_line_rushes_share,end_zone_targets_share,receiving_opps_share,player_epa_per_opp,targets_per_route,red_zone_target_share,qb_inside5_rush_share,qb_designed_rush_share,snap_share_ewm,route_participation_ewm,rush_share_ewm,target_share_ewm,red_zone_opp_share_ewm,inside10_opp_share_ewm,inside5_opp_share_ewm,goal_line_rush_share_ewm,end_zone_target_share_ewm,receiving_opp_share_ewm,player_epa_per_opp_ewm,targets_per_route_ewm,air_yards_share_ewm,red_zone_target_share_ewm,qb_inside5_rush_share_ewm,qb_designed_rush_share_ewm,role_stability,previous_team,new_team_flag,current_team_games,rookie_season,draft_year,draft_round,draft_pick,college_name,rookie_flag,team_epa_per_play_prior,team_success_rate_prior,team_red_zone_pass_rate_prior,team_seconds_per_play_prior,def_epa_allowed_prior,def_success_allowed_prior,def_red_zone_td_rate_prior,league_offensive_tds_prior,league_drives_prior,league_red_zone_trips_prior,league_plays_prior,league_start_field_position_prior,def_man_rate,def_two_high_rate,def_blitz_rate,coverage_matchup_score,position_group_model,model_probability,model_group,confidence,raw_model_probability,ranking_score,name_key,ranking_cutoff_date,scrape_date,expert_rank_percentile,ecr,nfl_game_id,kickoff,role_score,high_value_role_score,recent_opportunities,model_note,generated_at_utc,planned_snapshot_utc,actual_snapshot_utc,snapshot_status
11,2026,1,2026,1,2026_01_SEA,SEA,NE,00-0038543,Jaxon Smith-Njigba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Jaxon Smith-Njigba,WR,SEA,NE,,,,0.0,,,,,,,,,,True,WR,11.0,ACT,Jaxon Smith-Njigba,Jaxon,Smith-Njigba,2002-02-14,72.0,198.0,Ohio State,00-0038543,4430878,6215db71-1e13-4c62-8f14-2005d33dee47,40041.0,16654,129758,SmitJa06,23157,9488,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpvhsregfvw46mlyckzj",,REG,A01,Jaxon,SMI829636,55884,3200534d-4982-9636-a18c-5da6fbdaa80c,2023.0,2023.0,SEA,20.0,ACT,1.0,0.0,0.0,0.0,0.0,NE,3.5,44.5,home,24.0,1,1,1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249636667851038,0.8281457384800296,0.0111892515865864,0.3497398277987431,0.1027622526604573,0.0945163385541014,0.0629803094994065,0.0,0.2595378411756135,0.3497398277987431,0.4942074538446164,0.4354343938758375,0.521967176814924,0.1832778047479163,0.0,0.0115715331372316,0.8151872557778488,SEA,0,51,2023.0,2023.0,1.0,20.0,Ohio State,0,0.0339346646294993,0.458665526202532,0.425107735401853,60.118340913926254,-0.05503497491109,0.4415276744766083,0.2920197127433969,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.4707558087966978,REC,84.17839855700223,0.4707558087966978,0.4707558087966978,jaxonsmithnjigba,2026-07-14,,,,2026_01_NE_SEA,2026-09-10 00:20:00+00:00,0.3952975820568111,0.0867529669046551,0.3497398277987431,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-09T00:20:00+00:00,,provisional
12,2026,1,2026,1,2026_01_DET,DET,NO,00-0037240,Jameson Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Jameson Williams,WR,DET,NO,,,,0.0,,,,,,,,,,True,WR,1.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,182.0,Alabama; Ohio State,00-0037240,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967.0,15849,101701,WillJa11,23234,8148,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpjarmglg1jhwq5wr1uu",,REG,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022.0,2022.0,DET,12.0,ACT,2.0,0.0,0.0,0.0,0.0,NO,7.0,48.5,home,27.75,1,1,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9038521335949268,0.9038521335949268,0.0108702650887458,0.198365529996283,0.0716954815712049,0.1099631890211047,0.0274285696576327,0.003515725740162,0.0924598214625182,0.198365529996283,0.4657417159035258,0.2185868088343445,0.3080063257103121,0.1168072874887895,0.0,0.0109622779330408,0.7069385123565931,DET,0,50,2022.0,2022.0,1.0,12.0,Alabama; Ohio State,0,0.0729690601263949,0.4463557105811071,0.5224551486070336,56.640900609335056,-0.073396356993557,0.4075600020495858,0.1921275283732031,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.4343135671802051,REC,80.76856313923268,0.4343135671802051,0.4343135671802051,jamesonwilliams,2026-07-14,,,,2026_01_NO_DET,2026-09-13 17:00:00+00:00,0.3710293095599852,0.0696957467499808,0.198365529996283,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
13,2026,1,2026,1,2026_01_BAL,BAL,IND,00-0039064,Zay Flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Zay Flowers,WR,BAL,IND,,,,0.0,,,,,,,,,,True,WR,4.0,ACT,Zay Flowers,Xavien,Flowers,2000-09-11,69.0,183.0,Boston College,00-0039064,4429615,2b6d74b7-10fb-4f17-99c8-9bb557fb475b,40039.0,16919,97268,FlowZa00,23120,9997,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqqh8gmxdpo55qwpsszj",,REG,A01,Zay,FLO577002,55886,3200464c-4f57-7002-1160-832e9618f0fd,2023.0,2023.0,BAL,22.0,ACT,1.0,0.0,0.0,0.0,0.0,IND,3.5,49.5,away,26.5,1,1,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853619171284323,0.853619171284323,0.0141595105069194,0.3049442789150761,0.1033990003677022,0.1355007659907767,0.0334801837602494,0.0,0.1960633901712959,0.3049442789150761,0.5862913355688386,0.3596601711946806,0.3993483994370772,0.2558368478343872,0.0,0.015461213581652,0.8092564301694539,BAL,0,50,2023.0,2023.0,1.0,22.0,Boston College,0,0.027638727752219,0.4346599727067241,0.3826631126548889,63.62022008053662,-0.0060184622972453,0.4494668275162007,0.1957850876535997,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.4331401612302232,REC,83.9915775503378,0.4331401612302232,0.4331401612302232,zayflowers,2026-07-14,,,,2026_01_BAL_IND,2026-09-13 17:00:00+00:00,0.3909076535687728,0.0907933167062428,0.3049442789150761,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
14,2026,1,2026,1,2026_01_MIN,MIN,GB,00-0036322,Justin Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Justin Jefferson,WR,MIN,GB,,,,0.0,,,,,,,,,,True,WR,18.0,ACT,Justin Jefferson,Justin,Jefferson,1999-06-16,73.0,192.0,LSU,00-0036322,4262921,4131d4ee-0318-4bb5-832a-4dec80668a4f,32692.0,14509,61398,JeffJu00,21685,6794,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv",,REG,A01,Justin,JEF269287,52430,32004a45-4626-9287-c454-479b942cbd26,2020.0,2020.0,MIN,22.0,ACT,1.0,0.0,0.0,0.0,0.0,GB,-1.5,44.5,home,21.5,1,1,1,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92003452818185,0.92003452818185,0.005597321918795,0.3147162733015093,0.1325396758104996,0.2047601190410684,0.1147577341195487,4.08293560995992e-06,0.381691831422552,0.3147162733015093,-0.0231960023473107,0.3457444534950591,0.3727275100091922,0.3221653726144117,0.0,0.0057244174711485,0.7417543002387567,MIN,0,61,2020.0,2020.0,1.0,22.0,LSU,0,-0.1420942381538635,0.4135930517140242,0.5868886015944839,63.65927622347955,0.0172495241303911,0.4427622597755885,0.1745236136412607,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.4326889222553751,REC,81.86526045752083,0.4326889222553751,0.4326889222553751,justinjefferson,2026-07-14,,,,2026_01_GB_MIN,2026-09-13 20:25:00+00:00,0.4134493744673848,0.1506858429903722,0.3147162733015093,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
15,2026,1,2026,1,2026_01_TEN,TEN,NYJ,00-0035261,Tony Pollard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Tony Pollard,RB,TEN,NYJ,,,,0.0,,,,,,,,,,True,RB,20.0,ACT,Tony Pollard,Tony,Pollard,1997-04-30,72.0,209.0,Memphis,00-0035261,3916148,33b0227d-4c21-4e71-b4cd-be35f7db9123,31960.0,13590,27126,PollTo00,20912,5967,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dvpdczetkdhrqpm8izmd",,REG,A01,Tony,POL283188,47911,3200504f-4c28-3188-35b8-d0ae9db0f68a,2019.0,2019.0,DAL,128.0,ACT,1.0,0.0,0.0,0.0,0.0,NYJ,3.0,39.5,home,21.25,1,1,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700121485449446,0.5700121485449446,0.6388001261434124,0.0677113750738924,0.2269464321124721,0.1488832212588713,0.0595123515116213,0.0649392748833473,6.631025596471494e-05,0.0677113750738924,-0.0681100601158481,0.1201939586449974,-0.0072490501384452,0.1603880333572831,0.0,0.6777295673297975,0.8859951216360062,TEN,0,33,2019.0,2019.0,4.0,128.0,Memphis,0,-0.1692000982756106,0.3700050145455187,0.5637085137085137,60.47866730612824,0.1331832983580651,0.4438844731657891,0.2370243533556227,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.4305283446088783,RB,86.40884633153419,0.4305283446088783,0.4305283446088783,tonypollard,2026-07-14,,,,2026_01_NYJ_TEN,2026-09-13 17:00:00+00:00,0.4255078832540831,0.1451140016276549,0.6388001261434124,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
16,2026,1,2026,1,2026_01_ATL,ATL,PIT,00-0038542,Bijan Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Bijan Robinson,RB,ATL,PIT,,,,0.0,,,,,,,,,,True,RB,7.0,ACT,Bijan Robinson,Bijan,Robinson,2002-01-30,71.0,214.0,Texas,00-0038542,4430807,f78d68c2-f9da-48e7-b954-26b69efd828d,40055.0,16739,123126,RobiBi01,23189,9509,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rjaf9auhx3lrktzgwpfb",,REG,A01,Bijan,ROB368260,55872,3200524f-4236-8260-6d5f-ae47fe2e0128,2023.0,2023.0,ATL,8.0,ACT,1.0,0.0,0.0,0.0,0.0,PIT,-3.0,42.5,away,19.75,1,1,1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7908056848896431,0.7908056848896431,0.6369335264288293,0.2075075507217634,0.3971020296683489,0.3675576338883242,0.3355265177740092,0.359941167821924,0.134112949988913,0.2075075507217634,-0.0164878653176359,0.2636722245655435,0.0109860549597864,0.2804988522015444,0.0,0.6516146057903808,0.8221389756174597,ATL,0,51,2023.0,2023.0,1.0,8.0,Texas,0,-0.0301257835583614,0.4316242906996053,0.4643889097014097,58.186817821890095,0.0116976664388055,0.4264874254977245,0.1710257213546687,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.4288323036404943,RB,84.39737773194997,0.4288323036404943,0.4288323036404943,bijanrobinson,2026-07-14,,,,2026_01_ATL_PIT,2026-09-13 17:00:00+00:00,0.5450822540134119,0.3667287271102274,0.6369335264288293,Strong goal-line/red-zone role,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
17,2026,1,2026,1,2026_01_PIT,PIT,ATL,00-0037228,Jaylen Warren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Jaylen Warren,RB,PIT,ATL,,,,0.0,,,,,,,,,,True,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225.0,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447.0,15984,98692,WarrJa01,23479,8228,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f3txbqdarbabqtq4sx98",,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022.0,2022.0,,,ACT,3.0,0.0,0.0,0.0,0.0,ATL,3.0,42.5,home,22.75,1,1,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4552507116576359,0.4552507116576359,0.5239053482102505,0.0845249289372408,0.2907214409167245,0.3227160783379699,0.24881179607025,0.2992989817366419,0.0005226157580748,0.0845249289372408,0.0485823213752306,0.1806864231788759,-0.0497539579859993,0.1044512557906919,0.0,0.5443887496382495,0.8429982930843148,PIT,0,64,2022.0,,,,Oklahoma State,0,0.012770840250767,0.4323008268602843,0.5459498791542136,62.0054337508412,-0.0129552133455891,0.4411655123197641,0.1904800417475308,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.4258396622046898,RB,85.05444623215591,0.4258396622046898,0.4258396622046898,jaylenwarren,2026-07-14,,,,2026_01_ATL_PIT,2026-09-13 17:00:00+00:00,0.3545603296017091,0.2874164384416481,0.5239053482102505,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
18,2026,1,2026,1,2026_01_LA,LA,SF,00-0037840,Kyren Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Kyren Williams,RB,LA,SF,,,,0.0,,,,,,,,,,True,RB,23.0,ACT,Kyren Williams,Kyren,Williams,2000-08-26,69.0,199.0,Notre Dame,00-0037840,4430737,19d44771-8f1d-4127-9b7d-230da137f15d,34120.0,15807,97118,WillKy02,23212,8150,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smsyrjrwy0lf0hu9hkvg",,REG,A01,Kyren,WIL415359,54629,32005749-4c41-5359-809b-caeaa1db84d0,2022.0,2022.0,LAR,164.0,ACT,2.0,0.0,0.0,0.0,0.0,SF,3.0,48.5,home,25.75,1,1,1,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637288159171998,0.6637288159171998,0.5456012671337518,0.082392644078886,0.3078467619394276,0.2784213401139133,0.2846634926183411,0.4226202170377111,0.0004894031467634,0.082392644078886,0.0379764205066514,0.1235930954632632,0.0218605456502734,0.0584950928407423,0.0,0.5549330050539716,0.7543271407467279,LA,0,53,2022.0,2022.0,5.0,164.0,Notre Dame,0,0.1106104212015036,0.5024078865731981,0.5830131469837353,56.70908765919512,0.053136262859068,0.4778033073800487,0.1939605329311211,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.4214345061101781,RB,82.26130493352191,0.4214345061101781,0.4214345061101781,kyrenwilliams,2026-07-14,,,,2026_01_SF_LA,2026-09-11 00:35:00+00:00,0.4305742423766125,0.2903105315572273,0.5456012671337518,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-10T00:35:00+00:00,,provisional
19,2026,1,2026,1,2026_01_DAL,DAL,NYG,00-0036997,Javonte Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Javonte Williams,RB,DAL,NYG,,,,0.0,,,,,,,,,,True,RB,33.0,ACT,Javonte Williams,Javonte,Williams,2000-04-25,70.0,220.0,North Carolina,00-0036997,4361579,889dcdc5-3d88-45df-9677-5ad7ff87c011,33423.0,15306,77803,WillJa10,22558,7588,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwzske22c4wrlf27qrih",,REG,A01,Javonte,WIL351486,53464,32005749-4c35-1486-bb3e-8b9e35992111,2021.0,2021.0,DEN,35.0,ACT,1.0,0.0,0.0,0.0,0.0,NYG,2.5,48.5,away,25.5,1,1,1,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938715155708629,0.5938715155708629,0.5179081127449806,0.0738809386696653,0.3427785565276727,0.3376811059249932,0.440670402427096,0.5278538281419491,0.0236555086896712,0.0738809386696653,-0.0077896595114565,0.1303955888960564,-0.0122078894981748,0.0680822873218431,0.0,0.5553886408417317,0.8066615506965744,DAL,0,16,2021.0,2021.0,2.0,35.0,North Carolina,0,0.0845042809547004,0.4599330891922342,0.5420687155981274,54.39295992175964,0.0671802210381894,0.4588735983534784,0.2665388962602584,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.41656290597041,RB,83.9098388469421,0.41656290597041,0.41656290597041,javontewilliams,2026-07-14,,,,2026_01_DAL_NYG,2026-09-14 00:20:00+00:00,0.3952201889951696,0.3737100216265873,0.5179081127449806,Strong goal-line/red-zone role,2026-07-15T04:45:07.380027+00:00,2026-09-13T00:20:00+00:00,,provisional
20,2026,1,2026,1,2026_01_SEA,SEA,NE,00-0039165,Zach Charbonnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Zach Charbonnet,RB,SEA,NE,,,,0.0,,,,,,,,,,True,RB,26.0,ACT,Zach Charbonnet,Zach,Charbonnet,2001-01-08,73.0,220.0,UCLA; Michigan,00-0039165,4426385,7d7f1628-85a7-4633-9ffe-d82fc2761b00,40075.0,16897,97630,CharZa00,23173,9753,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqbzg5e8pdltbnb7hc8p",,REG,A01,Zach,CHA548773,55917,32004348-4154-8773-f098-b6f992d916a2,2023.0,2023.0,SEA,52.0,ACT,1.0,0.0,0.0,0.0,0.0,NE,3.5,44.5,home,24.0,1,1,1,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971125093858877,0.4971125093858877,0.3920603430514822,0.0738166416429697,0.3861531372727347,0.4563486787403481,0.3228862357766045,0.4774218828508748,0.0,0.0738166416429697,0.0810944778031264,0.1414523840304873,0.0173378099783646,0.0738004873946989,0.0,0.4095152730191131,0.7408224184273788,SEA,0,49,2023.0,2023.0,2.0,52.0,UCLA; Michigan,0,0.0339346646294993,0.458665526202532,0.425107735401853,60.118340913926254,-0.05503497491109,0.4415276744766083,0.2920197127433969,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.4119395170027523,RB,81.83590618046243,0.4119395170027523,0.4119395170027523,zachcharbonnet,2026-07-14,,,,2026_01_NE_SEA,2026-09-10 00:20:00+00:00,0.3209964980267799,0.3884626839298957,0.3920603430514822,Strong goal-line/red-zone role,2026-07-15T04:45:07.380027+00:00,2026-09-09T00:20:00+00:00,,provisional
21,2026,1,2026,1,2026_01_TB,TB,CIN,00-0039361,Bucky Irving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Bucky Irving,RB,TB,CIN,,,,0.0,,,,,,,,,,True,RB,7.0,ACT,Bucky Irving,Mar'Keise,Irving,2002-08-19,70.0,195.0,Oregon; Minnesota,00-0039361,4596448,c5249c6f-bd1b-4352-8228-de2bd499ca0d,40993.0,17784,144970,IrviBu00,24967,11584,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmgpumoxwhvrrkcjuuuw",,REG,A01,Bucky,IRV731762,57246,32004952-5673-1762-cc21-a0207d2553dd,2024.0,2024.0,TB,125.0,ACT,1.0,0.0,0.0,0.0,0.0,CIN,-3.5,50.5,away,23.5,1,1,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767352344612793,0.5767352344612793,0.5729270416037784,0.0983689958430575,0.2857059781294684,0.1703692444386214,0.0397091183505428,0.0625003733221608,0.0,0.0983689958430575,-0.1176752911068139,0.1744311481341401,-0.0201827519202817,0.1088573130513762,0.0,0.6410693754568443,0.7864077669902914,TB,0,27,2024.0,2024.0,4.0,125.0,Oregon; Minnesota,0,-0.0068883834758335,0.4207070696837507,0.5453508909391263,56.52027865757694,0.1097521427236721,0.4650910329290978,0.2195320510840769,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.4103111569938298,RB,83.27184466019418,0.4103111569938298,0.4103111569938298,buckyirving,2026-07-14,,,,2026_01_TB_CIN,2026-09-13 17:00:00+00:00,0.4160104239693717,0.1652614469728775,0.5729270416037784,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
22,2026,1,2026,1,2026_01_LA,LA,SF,00-0039075,Puka Nacua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Puka Nacua,WR,LA,SF,,,,0.0,,,,,,,,,,True,WR,12.0,ACT,Puka Nacua,Puka,Nacua,2001-05-29,74.0,205.0,BYU; Washington,00-0039075,4426515,111be44d-7bc2-4cad-934d-c9e946293b2f,40168.0,16790,100632,NacuPu00,24172,9493,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zvi4hdm6fywcekfe7ceb",,REG,A01,Puka,NAC559347,56042,32004e41-4355-9347-35af-af88fcaf7ee9,2023.0,2023.0,LAR,177.0,ACT,1.0,0.0,0.0,0.0,0.0,SF,3.0,48.5,home,25.75,1,1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681828446968737,0.681828446968737,0.02521494360126,0.3036540573320648,0.1223468546529224,0.1252797049532173,0.0833356155614122,0.0014781805859587,0.2204064101068867,0.3036540573320648,0.6845789365851231,0.457276905311236,0.3078919403881323,0.2178553065745687,0.0,0.0258042134026012,0.841451738305636,LA,0,44,2023.0,2023.0,5.0,177.0,BYU; Washington,0,0.1106104212015036,0.5024078865731981,0.5830131469837353,56.70908765919512,0.053136262859068,0.4778033073800487,0.1939605329311211,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.4055607230809411,REC,85.00572975662753,0.4055607230809411,0.4055607230809411,pukanacua,2026-07-14,,,,2026_01_SF_LA,2026-09-11 00:35:00+00:00,0.3368991493006874,0.1103207250558507,0.3036540573320648,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-10T00:35:00+00:00,,provisional
23,2026,1,2026,1,2026_01_MIA,MIA,LV,00-0039040,De'Von Achane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,De'Von Achane,RB,MIA,LV,,,,0.0,,,,,,,,,,True,RB,28.0,ACT,De'Von Achane,Devon,Achane,2001-10-13,69.0,185.0,Texas A&M,00-0039040,4429160,a4ef921b-8767-4b4f-a651-7675c00f9af0,40118.0,16661,124305,AchaDe00,24179,9226,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk1xwio0bryfxo1ylweu",,REG,A01,Devon,ACH103822,55949,32004143-4810-3822-6a71-b10965e0a57a,2023.0,2023.0,MIA,84.0,ACT,1.0,0.0,0.0,0.0,0.0,LV,-3.0,41.5,away,19.25,1,1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720502779557368,0.720502779557368,0.5858895931651702,0.160224110603336,0.2853024792039507,0.1639751237060226,0.1215105136309094,0.1168062345648834,0.0563129752921832,0.160224110603336,0.0959158262021097,0.2156349921164414,0.0152909713693104,0.1342785255048222,0.0,0.6108305030422809,0.7410309598522321,MIA,0,44,2023.0,2023.0,3.0,84.0,Texas A&M,0,-0.0197065950960676,0.4165552416661409,0.5411850760785382,63.42723423896079,-0.0059838577952278,0.4348080484683715,0.1831482896188778,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.397472514673848,RB,81.8424752353453,0.397472514673848,0.397472514673848,devonachane,2026-07-14,,,,2026_01_MIA_LV,2026-09-13 20:25:00+00:00,0.4888721611086247,0.1902627055136275,0.5858895931651702,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
