ranking,target_season,target_week,season,week,game_id,posteam,defteam,player_id,player_name_pbp,opportunities,rush_attempts_pbp,targets_pbp,red_zone_opps,inside10_opps,inside5_opps,goal_line_rushes,red_zone_targets,end_zone_targets,receiving_opps,rush_tds,receiving_tds_x,player_epa,air_yards_pbp,qb_designed_rushes,td_count,scored_td,snap_player_name,snap_position,snap_team,snap_opponent,offense_snaps,offense_pct,player_name,position,team,opponent_team,carries,targets,target_share,air_yards_share,wopr,rushing_tds,receiving_tds_y,receptions,receiving_yards,rushing_yards,fantasy_points,pacr,racr,is_forward,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,roster_status,depth_rank,receiving_tds,snap_share,routes_run_proxy,route_participation,opponent_team_sch,spread,game_total,home_away,team_implied_total,dynamic_kickoff_era,touchback_35_era,both_teams_overtime_era,games_prior,rush_attempts_share,targets_share,red_zone_opps_share,inside10_opps_share,inside5_opps_share,goal_line_rushes_share,end_zone_targets_share,receiving_opps_share,player_epa_per_opp,targets_per_route,red_zone_target_share,qb_inside5_rush_share,qb_designed_rush_share,snap_share_ewm,route_participation_ewm,rush_share_ewm,target_share_ewm,red_zone_opp_share_ewm,inside10_opp_share_ewm,inside5_opp_share_ewm,goal_line_rush_share_ewm,end_zone_target_share_ewm,receiving_opp_share_ewm,player_epa_per_opp_ewm,targets_per_route_ewm,air_yards_share_ewm,red_zone_target_share_ewm,qb_inside5_rush_share_ewm,qb_designed_rush_share_ewm,role_stability,previous_team,new_team_flag,current_team_games,rookie_season,draft_year,draft_round,draft_pick,college_name,rookie_flag,team_epa_per_play_prior,team_success_rate_prior,team_red_zone_pass_rate_prior,team_seconds_per_play_prior,def_epa_allowed_prior,def_success_allowed_prior,def_red_zone_td_rate_prior,league_offensive_tds_prior,league_drives_prior,league_red_zone_trips_prior,league_plays_prior,league_start_field_position_prior,def_man_rate,def_two_high_rate,def_blitz_rate,coverage_matchup_score,position_group_model,model_probability,model_group,confidence,raw_model_probability,ranking_score,name_key,ranking_cutoff_date,scrape_date,expert_rank_percentile,ecr,nfl_game_id,kickoff,role_score,high_value_role_score,recent_opportunities,model_note,generated_at_utc,planned_snapshot_utc,actual_snapshot_utc,snapshot_status
31,2026,1,2026,1,2026_01_ATL,ATL,PIT,00-0037238,Drake London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Drake London,WR,ATL,PIT,,,,0.0,,,,,,,,,,True,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210.0,USC,00-0037238,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963.0,15868,86519,LondDr00,23151,8112,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/np91pvk7mczra1iyjkmo",,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022.0,2022.0,ATL,8.0,ACT,1.0,0.0,0.0,0.0,0.0,PIT,-3.0,42.5,away,19.75,1,1,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092801826106726,0.9092801826106726,0.0002259960034918,0.2819912874627197,0.141416797426223,0.0937588179355846,0.1316213788798893,0.0,0.4136085125566209,0.2819912874627197,0.2583967349483406,0.3124644772202515,0.4045386053258891,0.288931504018077,0.0,0.0002259960034918,0.6782854711126126,ATL,0,62,2022.0,2022.0,1.0,8.0,USC,0,-0.0301257835583614,0.4316242906996053,0.4643889097014097,58.186817821890095,0.0116976664388055,0.4264874254977245,0.1710257213546687,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3690526604615802,REC,79.86599234004728,0.3690526604615802,0.3690526604615802,drakelondon,2026-07-14,,,,2026_01_ATL_PIT,2026-09-13 17:00:00+00:00,0.397165822025628,0.1222656647472323,0.2819912874627197,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
33,2026,1,2026,1,2026_01_LV,LV,MIA,00-0038563,Tre Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Tre Tucker,WR,LV,MIA,,,,0.0,,,,,,,,,,True,WR,1.0,ACT,Tre Tucker,Tre,Tucker,2001-03-08,68.0,185.0,Cincinnati,00-0038563,4428718,9beb72c5-5a81-413c-ada3-ff4854c95cf4,40114.0,16694,101106,TuckTr00,24177,10213,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fsx05ats4azj8mus03d4",,REG,A01,Tre,TUC399910,55965,32005455-4339-9910-7816-4a6883d99032,2023.0,2023.0,LV,100.0,ACT,1.0,0.0,0.0,0.0,0.0,MIA,3.0,41.5,home,22.25,1,1,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9597679053816208,0.9597679053816208,0.0322680116710111,0.1916022240442329,0.0790947414514628,0.0916165566623299,0.0343263399518322,0.0008789314350405,0.2448039103946917,0.1916022240442329,0.1060087839406133,0.1996444090683383,0.2805802495291871,0.1687011632743746,0.0,0.0336631497073946,0.7381288988514316,LV,0,50,2023.0,2023.0,3.0,100.0,Cincinnati,0,-0.2287861946000111,0.366148193063547,0.567942612942613,65.76814431901056,0.0755263382998171,0.4777257520337605,0.2422275866548312,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3641929301542286,REC,81.75106031382009,0.3641929301542286,0.3641929301542286,tretucker,2026-07-14,,,,2026_01_MIA_LV,2026-09-13 20:25:00+00:00,0.3945460470322883,0.0683458793552083,0.1916022240442329,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
34,2026,1,2026,1,2026_01_NO,NO,DET,00-0037239,Chris Olave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Chris Olave,WR,NO,DET,,,,0.0,,,,,,,,,,True,WR,12.0,ACT,Chris Olave,Chris,Olave,2000-06-27,72.0,185.0,Ohio State,00-0037239,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966.0,15895,84355,OlavCh00,22565,8144,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrrmyvpvujynckag9jop",,REG,A01,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022.0,2022.0,NO,11.0,ACT,1.0,0.0,0.0,0.0,0.0,DET,-7.0,48.5,away,20.75,1,1,1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258563120797222,0.8258563120797222,0.0027418732262884,0.2947225195805946,0.1876630835816001,0.0408998561239782,0.0284761933983714,0.0,0.3635921003431338,0.2947225195805946,0.3079465496096464,0.3671629070367552,0.44842319581287,0.3294390229989348,0.0,0.0040677364325074,0.6914708273389434,NO,0,55,2022.0,2022.0,1.0,11.0,Ohio State,0,-0.0921654293228723,0.4127598411386344,0.5553247406188583,56.585952690379,-0.0145559631739856,0.4111068786481706,0.1849500173029584,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3595269528383152,REC,80.28133106117672,0.3595269528383152,0.3595269528383152,chrisolave,2026-07-14,,,,2026_01_NO_DET,2026-09-13 17:00:00+00:00,0.3744402349622017,0.0856797110346499,0.2947225195805946,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
37,2026,1,2026,1,2026_01_DEN,DEN,KC,00-0034348,Courtland Sutton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Courtland Sutton,WR,DEN,KC,,,,0.0,,,,,,,,,,True,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216.0,SMU,00-0034348,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010.0,12586,48164,SuttCo00,19800,5045,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r2sr6cbma4c7wc3isejj",,REG,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018.0,2018.0,DEN,40.0,ACT,1.0,0.0,0.0,0.0,0.0,KC,-2.5,42.5,away,20.0,1,1,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389726295385748,0.8389726295385748,9.313133732099025e-08,0.2121464717657606,0.1728940827018109,0.1312525099838203,0.1640718239128189,0.0,0.4207600841973181,0.2121464717657606,0.0494431000022787,0.2541835940645257,0.3956956958202921,0.2539752761870824,0.0,9.62357152316898e-08,0.6571464664784431,DEN,0,65,2018.0,2018.0,2.0,40.0,SMU,0,0.0338952704393647,0.4300127768076609,0.5762482185856799,55.70101136984081,-0.0495897994849283,0.4207667870670665,0.1981142121767121,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3508931801306091,REC,79.20011369407095,0.3508931801306091,0.3508931801306091,courtlandsutton,2026-07-14,,,,2026_01_DEN_KC,2026-09-15 00:15:00+00:00,0.3503730648118908,0.1560728055328167,0.2121464717657606,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-14T00:15:00+00:00,,provisional
39,2026,1,2026,1,2026_01_NYJ,NYJ,TEN,00-0037740,Garrett Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Garrett Wilson,WR,NYJ,TEN,,,,0.0,,,,,,,,,,True,WR,5.0,ACT,Garrett Wilson,Garrett,Wilson,2000-07-22,72.0,183.0,Ohio State,00-0037740,4569618,68d72fe0-79b2-4fdb-afd5-6c79676e77f3,33965.0,15829,97405,WilsGa00,23122,8146,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbijsheobhwej7lh8mvf",,REG,A01,Garrett,WIL691962,54475,32005749-4c69-1962-4085-d9c826d8709c,2022.0,2022.0,NYJ,10.0,ACT,1.0,0.0,0.0,0.0,0.0,TEN,-3.0,39.5,away,18.25,1,1,1,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557672405435546,0.8557672405435546,0.0024238249397935,0.3116382638226741,0.0839202068923377,0.0714902547905733,0.0245448301145564,0.0,0.1945613402376163,0.3116382638226741,-0.2236410211146716,0.3999234533475859,0.5499566028129752,0.1544970024862315,0.0,0.0024571342600418,0.7082790327943688,NYJ,0,58,2022.0,2022.0,1.0,10.0,Ohio State,0,-0.1443447747860687,0.3959664055151167,0.505426585349859,59.44083862610698,0.0832505079756987,0.4415397353153085,0.2762931942498506,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3469185326317281,REC,80.8107895330226,0.3469185326317281,0.3469185326317281,garrettwilson,2026-07-14,,,,2026_01_NYJ_TEN,2026-09-13 17:00:00+00:00,0.3899431097686741,0.0599850972658224,0.3116382638226741,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
40,2026,1,2026,1,2026_01_PHI,PHI,WAS,00-0036912,DeVonta Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,DeVonta Smith,WR,PHI,WAS,,,,0.0,,,,,,,,,,True,WR,6.0,ACT,DeVonta Smith,DeVonta,Smith,1998-11-14,72.0,170.0,Alabama,00-0036912,4241478,3555d07e-57ae-43de-97d5-b1b5bf055f17,33398.0,15406,61100,SmitDe07,21687,7525,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vj2fz8veorg1k5qthnjm",,REG,A01,DeVonta,SMI206016,53439,3200534d-4920-6016-573c-fcc767bafc4d,2021.0,2021.0,PHI,10.0,ACT,1.0,0.0,0.0,0.0,0.0,WAS,5.5,46.5,home,26.0,1,1,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7472929503060264,0.7472929503060264,0.0001407791034246,0.2267796550494453,0.0653950767471064,0.0343212826564233,0.0357164849250116,0.0,0.265504514992878,0.2267796550494453,0.4993516873734424,0.3735014111974621,0.3161624069589273,0.150808132099955,0.0,0.0001516082652265,0.6551724137931033,PHI,0,63,2021.0,2021.0,1.0,10.0,Alabama,0,0.0144393225406947,0.4221157942387259,0.3971681655118187,59.93908963740439,0.1298492124568752,0.4699278290816901,0.2268246974903321,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3428041813690573,REC,79.13793103448275,0.3428041813690573,0.3428041813690573,devontasmith,2026-07-14,,,,2026_01_WAS_PHI,2026-09-13 20:25:00+00:00,0.3247377948196321,0.0451442814428471,0.2267796550494453,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
43,2026,1,2026,1,2026_01_CAR,CAR,CHI,00-0040124,Tetairoa McMillan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Tetairoa McMillan,WR,CAR,CHI,,,,0.0,,,,,,,,,,True,WR,4.0,ACT,Tetairoa McMillan,Tetairoa,McMillan,2003-04-05,77.0,212.0,Arizona,00-0040124,4685472,874de000-586c-4999-ac12-02766563e200,,18547,158735,McMiTe00,26054,12526,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hokqp6gl5xujtlqwecg8",,REG,A01,Tetairoa,MCM514957,58210,32004d43-4d51-4957-830f-234e646a998f,2025.0,2025.0,CAR,8.0,ACT,1.0,0.0,0.0,0.0,0.0,CHI,-2.5,44.5,home,21.0,1,1,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579547374643233,0.8579547374643233,0.0,0.2394560013499138,0.0669133228789454,0.0523310045222437,0.0397221020296602,0.0,0.2032488140424885,0.2394560013499138,0.1089066142237813,0.2765205815443506,0.5577756080720554,0.1244856620567162,0.0,0.0,0.6796227589829592,CAR,0,17,2025.0,2025.0,1.0,8.0,Arizona,0,-0.0588688704339086,0.4215693668812926,0.4580493959010583,60.38766010921753,0.0066829793099748,0.460227300820919,0.2329449961802903,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3353207234686589,REC,79.9081169079632,0.3353207234686589,0.3353207234686589,tetairoamcmillan,2026-07-14,,,,2026_01_CHI_CAR,2026-09-13 17:00:00+00:00,0.3658035796047457,0.0529888098102831,0.2394560013499138,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
44,2026,1,2026,1,2026_01_LA,LA,SF,00-0031381,Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Davante Adams,WR,LA,SF,,,,0.0,,,,,,,,,,True,WR,17.0,ACT,Davante Adams,Davante,Adams,1992-12-24,73.0,215.0,Fresno State,00-0031381,16800,e7d6ae25-bf15-4660-8b37-c37716551de3,27581.0,9455,8688,AdamDa01,16470,2133,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",,REG,A01,Davante,ADA218591,41282,32004144-4121-8591-4d26-4c0ac739af41,2014.0,2014.0,GB,53.0,ACT,2.0,0.0,0.0,0.0,0.0,SF,3.0,48.5,home,25.75,1,1,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666630347611241,0.6666630347611241,1.3729333018000891e-06,0.2424430992704341,0.2075408892443325,0.2675611194113926,0.2690556675422759,0.0,0.571760026816596,0.2424430992704341,0.3042556866039166,0.3823604291439529,0.352288365733105,0.3430993519147781,0.0,1.424175197049767e-06,0.7931344596688933,LA,0,14,2014.0,2014.0,2.0,53.0,Fresno State,0,0.1106104212015036,0.5024078865731981,0.5830131469837353,56.70908765919512,0.053136262859068,0.4778033073800487,0.1939605329311211,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3330421225216787,REC,83.48373547957013,0.3330421225216787,0.3330421225216787,davanteadams,2026-07-14,,,,2026_01_SF_LA,2026-09-11 00:35:00+00:00,0.3030358356549533,0.248052558732667,0.2424430992704341,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-10T00:35:00+00:00,,provisional
45,2026,1,2026,1,2026_01_KC,KC,DEN,00-0039067,Rashee Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Rashee Rice,WR,KC,DEN,,,,0.0,,,,,,,,,,True,WR,4.0,ACT,Rashee Rice,Rashee,Rice,2000-04-22,73.0,203.0,SMU,00-0039067,4428331,cbd73c09-da07-48b0-a0d6-f248dfa631b6,40084.0,16963,97605,RiceRa01,24120,10229,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iy0uidp9wokc6a7u8lwq",,REG,A01,Rashee,RIC152916,55920,32005249-4315-2916-ce74-9a69e469f940,2023.0,2023.0,KC,55.0,ACT,1.0,0.0,0.0,0.0,0.0,DEN,2.5,42.5,home,22.5,1,1,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7354417425398982,0.7354417425398982,0.0167485341355971,0.2822308553303,0.1764047483841251,0.2514302202036207,0.2088615262992193,0.0729753161009893,0.1701832724075268,0.2822308553303,0.1335168018499785,0.3781874143404952,0.1657676558902199,0.2979066081273865,0.0,0.0184949311743491,0.8264215224576883,KC,0,28,2023.0,2023.0,2.0,55.0,SMU,0,0.0159409204952923,0.4317488860791273,0.5379941137294079,58.1381058014905,-0.103719515138654,0.3591370441366072,0.1342985360013223,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3306992100765333,REC,84.53227795741718,0.3306992100765333,0.3306992100765333,rasheerice,2026-07-14,,,,2026_01_DEN_KC,2026-09-15 00:15:00+00:00,0.3448070440019318,0.2122321649623217,0.2822308553303,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-14T00:15:00+00:00,,provisional
46,2026,1,2026,1,2026_01_NYG,NYG,DAL,00-0035535,Darius Slayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Darius Slayton,WR,NYG,DAL,,,,0.0,,,,,,,,,,True,WR,18.0,ACT,Darius Slayton,Darius,Slayton,1997-01-12,73.0,190.0,Auburn,00-0035535,3916945,82ed30a5-54a8-4ed0-b040-99c3a78fb055,32003.0,13522,25578,SlayDa01,20943,6149,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyjkvaekv40jn72d0b3q",,REG,A01,Darius,SLA500077,47954,3200534c-4150-0077-315f-47cff2877b23,2019.0,2019.0,NYG,171.0,ACT,2.0,0.0,0.0,0.0,0.0,DAL,-2.5,48.5,home,23.0,1,1,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8120235620226101,0.8120235620226101,0.0008997896632399,0.1744046393491661,0.1385833013611782,0.1717521140814443,0.159414333935243,0.0,0.2044743347925459,0.1744046393491661,0.4506609352979507,0.2130750050919527,0.2619464133568366,0.2026699630708689,0.0,0.0009042852826642,0.5896599430506837,NYG,0,63,2019.0,2019.0,5.0,171.0,Auburn,0,0.001880350513183,0.4156138721844364,0.5103215412038942,55.91349690390224,0.1574553368990721,0.476239741998063,0.2297470503352856,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.330245280333752,REC,77.07428820609653,0.330245280333752,0.330245280333752,dariusslayton,2026-07-14,,,,2026_01_DAL_NYG,2026-09-14 00:20:00+00:00,0.3291093303450054,0.1565832497926218,0.1744046393491661,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-13T00:20:00+00:00,,provisional
47,2026,1,2026,1,2026_01_HOU,HOU,BUF,00-0036554,Nico Collins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Nico Collins,WR,HOU,BUF,,,,0.0,,,,,,,,,,True,WR,12.0,ACT,Nico Collins,Nico,Collins,1999-03-19,76.0,222.0,Michigan,00-0036554,4258173,bd56a50c-5fae-4ee2-8363-f74ae07b6887,33477.0,15200,61441,CollNi00,21756,7569,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/osmqyvmib3pssxi6cyic",,REG,A01,Nico,COL654119,53518,3200434f-4c65-4119-2a51-095ba724d414,2021.0,2021.0,HOU,89.0,ACT,1.0,0.0,0.0,0.0,0.0,BUF,-1.5,45.5,home,22.0,1,1,1,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7482855127299859,0.7482855127299859,0.0032364484896199,0.2282131468473051,0.0839676612315061,0.0782353046504082,0.0962392278827629,0.0,0.2034300415576985,0.2282131468473051,0.7021606721584337,0.3099682040096849,0.3601060558636539,0.1965726215785766,0.0,0.0032930795780699,0.7038323448457714,HOU,0,52,2021.0,2021.0,3.0,89.0,Michigan,0,-0.0258335660522401,0.4058058310223597,0.5161423543776484,55.71418785426073,-0.0222551628687332,0.4186932774131993,0.1974293680176033,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3298970827583476,REC,80.67071886264179,0.3298970827583476,0.3298970827583476,nicocollins,2026-07-14,,,,2026_01_BUF_HOU,2026-09-13 17:00:00+00:00,0.3265783693556369,0.0861473979215591,0.2282131468473051,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
49,2026,1,2026,1,2026_01_KC,KC,DEN,00-0039894,Xavier Worthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Xavier Worthy,WR,KC,DEN,,,,0.0,,,,,,,,,,True,WR,1.0,ACT,Xavier Worthy,Xavier,Worthy,2003-04-27,71.0,172.0,Texas,00-0039894,4683062,52e049b1-0a7a-4e7f-9866-d2848e9cc478,40877.0,17687,144718,WortXa00,24924,11624,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ue6fp8xwnyo7ftvabbb8",,REG,A01,Xavier,WOR741496,57149,3200574f-5274-1496-c9ca-5c4709faa05b,2024.0,2024.0,KC,28.0,ACT,3.0,0.0,0.0,0.0,0.0,DEN,2.5,42.5,home,22.5,1,1,1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487039085199808,0.7487039085199808,0.0360358605613908,0.1563980507005891,0.027629181274413,0.0195776153375521,0.0044460168415625,0.0008789314350405,0.0524735897896418,0.1563980507005891,0.1179436513678079,0.2117852915226383,0.3147633534735674,0.0494085771852282,0.0,0.0419913326173539,1.0,KC,0,31,2024.0,2024.0,1.0,28.0,Texas,0,0.0159409204952923,0.4317488860791273,0.5379941137294079,58.1381058014905,-0.103719515138654,0.3591370441366072,0.1342985360013223,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3263361069416345,REC,89.99999999999999,0.3263361069416345,0.3263361069416345,xavierworthy,2026-07-14,,,,2026_01_DEN_KC,2026-09-15 00:15:00+00:00,0.3137126065939869,0.0172176044845092,0.1563980507005891,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-14T00:15:00+00:00,,provisional
50,2026,1,2026,1,2026_01_CHI,CHI,CAR,00-0039919,Rome Odunze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Rome Odunze,WR,CHI,CAR,,,,0.0,,,,,,,,,,True,WR,15.0,ACT,Rome Odunze,Rome,Odunze,2002-06-03,75.0,215.0,Washington,00-0039919,4431299,f64694e0-0381-11ef-973d-5176a0ecbee4,40901.0,17020,73774,OdunRo00,24977,11620,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqjdhpsno75du0n72u4w",,REG,A01,Rome,ODU426541,57130,32004f44-5542-6541-431c-1a51e8792659,2024.0,2024.0,CHI,9.0,ACT,1.0,0.0,0.0,0.0,0.0,CAR,2.5,44.5,away,23.5,1,1,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8483778515240776,0.8483778515240776,0.0002758551040711,0.2230485465480009,0.1063502351758571,0.0824796747640319,0.124171379440738,0.0,0.2923202804813991,0.2230485465480009,0.0624937016623622,0.2679635122594695,0.357497690376513,0.2606010021212587,0.0,0.000313904083943,0.7898851637309127,CHI,0,29,2024.0,2024.0,1.0,9.0,Washington,0,0.0706037109657889,0.4516387848895337,0.4578016941475327,55.3154227410098,0.0649578879566983,0.4356732556595181,0.1972222222222222,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.326174901944806,REC,83.38138265752374,0.326174901944806,0.326174901944806,romeodunze,2026-07-14,,,,2026_01_CHI_CAR,2026-09-13 17:00:00+00:00,0.3572340843920499,0.1043337631268756,0.2230485465480009,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
